RunID,BatchID,Model,Temp,Batch_Size,Run_Time,Max_Tok,Prompt_Stem,Dialog,N_shots,C_1,C_2,C_3,C_4,C_5,C_6,Holistic Acc,Avg hit Conf,Std Dev Conf,Precision,Recall,F1,Notes
e296f9e3-404c-406a-aa5f-9cbfb6d7753c,f2ff8538-28b9-4cc1-99bf-36ec80fbe44a,OpenTutorLogisticRegression,NA,10.0,23,NA,config.yaml,suicide_s2,15.0,0.6,0.9,NA,NA,NA,NA,0.75,NA,NA,0.8529411764705883,0.6875,0.6865203761755485,NA
5309064b-671f-4780-b964-19fc6f69b72b,f2ff8538-28b9-4cc1-99bf-36ec80fbe44a,OpenTutorLogisticRegression,NA,10.0,24,NA,config.yaml,suicide_s2,20.0,0.7,0.9,NA,NA,NA,NA,0.8,NA,NA,0.875,0.75,0.7619047619047619,NA
61763807-50f0-45f8-8be9-c9366a4596d7,f2ff8538-28b9-4cc1-99bf-36ec80fbe44a,OpenTutorLogisticRegression,NA,10.0,24,NA,config.yaml,suicide_s2,25.0,0.6,0.9,NA,NA,NA,NA,0.75,NA,NA,0.7666666666666666,0.7083333333333333,0.7150997150997151,NA
403999b5-de7f-4fac-9bfe-61df8c0a234e,8fd4ffea-707b-4b78-ad6f-a21ca2ab0035,OpenTutorLogisticRegression,NA,8.333333333333334,23,NA,config.yaml,gotmy6_s2,0,NA,0.4,0.3,0.2,0.2,0.2,0.26,NA,NA,0.13,0.5,0.20634920634920637,NA
2448e526-6aeb-4e68-bfac-ed5cb961b950,8fd4ffea-707b-4b78-ad6f-a21ca2ab0035,OpenTutorLogisticRegression,NA,10.0,23,NA,config.yaml,gotmy6_s2,0,0.4,0.3,0.2,0.2,0.2,NA,0.26,NA,NA,0.13,0.5,0.20634920634920637,NA
31b7dec8-3494-4568-9cd6-4c6a9d0156ae,8fd4ffea-707b-4b78-ad6f-a21ca2ab0035,OpenTutorLogisticRegression,NA,10.0,24,NA,config.yaml,gotmy6_s2,5.0,0.8,0.7,0.8,0.8,0.9,NA,0.8,NA,NA,0.7479674796747967,0.6902286902286903,0.7086247086247086,NA
e3f30b97-6a0c-4f83-85fc-334861995114,8fd4ffea-707b-4b78-ad6f-a21ca2ab0035,OpenTutorLogisticRegression,NA,10.0,24,NA,config.yaml,gotmy6_s2,10.0,0.8,0.7,0.8,0.8,0.9,NA,0.8,NA,NA,0.7641196013289037,0.6652806652806653,0.6875,NA
3a5a8357-949e-46ac-aaf6-58e56569f048,8fd4ffea-707b-4b78-ad6f-a21ca2ab0035,OpenTutorLogisticRegression,NA,10.0,24,NA,config.yaml,gotmy6_s2,15.0,0.8,0.7,0.8,0.8,0.9,NA,0.8,NA,NA,0.7641196013289037,0.6652806652806653,0.6875,NA
39ea7b0f-00db-4902-bb2f-b623ff26ba4d,8fd4ffea-707b-4b78-ad6f-a21ca2ab0035,OpenTutorLogisticRegression,NA,10.0,24,NA,config.yaml,gotmy6_s2,20.0,0.8,0.7,0.8,0.8,0.9,NA,0.8,NA,NA,0.7641196013289037,0.6652806652806653,0.6875,NA
95074151-12fa-4650-9baa-1e23c480f175,8fd4ffea-707b-4b78-ad6f-a21ca2ab0035,OpenTutorLogisticRegression,NA,10.0,25,NA,config.yaml,gotmy6_s2,25.0,0.8,0.8,0.8,0.8,0.9,NA,0.82,NA,NA,0.7916666666666667,0.7037422037422038,0.72875226039783,NA
d9f2f2c1-cf5d-44d2-b13c-bbe8fbe1ae8a,9970a7d3-3779-4dc7-91ec-54ec561c7bbb,OpenTutorLogisticRegression,NA,10.0,24,NA,config.yaml,gotmy6_s2,0,0.3,0.4,0.2,0.1,0.2,NA,0.24,NA,NA,0.12,0.5,0.1935483870967742,NA
9bf41c4d-3baf-4a92-8058-a253fc691847,9970a7d3-3779-4dc7-91ec-54ec561c7bbb,OpenTutorLogisticRegression,NA,10.0,23,NA,config.yaml,gotmy6_s2,5.0,0.8,0.7,0.9,0.9,0.9,NA,0.84,NA,NA,0.9130434782608696,0.6666666666666666,0.7023809523809523,NA
de1f5825-704c-4f07-9092-98e16b565759,9970a7d3-3779-4dc7-91ec-54ec561c7bbb,OpenTutorLogisticRegression,NA,10.0,24,NA,config.yaml,gotmy6_s2,10.0,0.8,0.7,0.8,0.9,0.9,NA,0.82,NA,NA,0.8111111111111111,0.6535087719298246,0.6810772501771793,NA
1adc8538-74dc-480d-8094-a6b9442516fd,9970a7d3-3779-4dc7-91ec-54ec561c7bbb,OpenTutorLogisticRegression,NA,10.0,24,NA,config.yaml,gotmy6_s2,15.0,0.7,0.7,0.9,0.9,0.9,NA,0.82,NA,NA,0.8111111111111111,0.6535087719298246,0.6810772501771793,NA
026cfe74-a648-4c05-8d59-6f598668dea3,9970a7d3-3779-4dc7-91ec-54ec561c7bbb,OpenTutorLogisticRegression,NA,10.0,24,NA,config.yaml,gotmy6_s2,20.0,0.8,0.6,0.9,0.9,0.9,NA,0.82,NA,NA,0.8111111111111111,0.6535087719298246,0.6810772501771793,NA
25f40909-d30b-4d61-a857-e674d434f54c,9970a7d3-3779-4dc7-91ec-54ec561c7bbb,OpenTutorLogisticRegression,NA,10.0,24,NA,config.yaml,gotmy6_s2,25.0,0.8,0.7,0.9,0.9,0.9,NA,0.84,NA,NA,0.9130434782608696,0.6666666666666666,0.7023809523809523,NA
762c215d-4d37-49ab-ab28-2ec41c823463,cc5c2b5f-8a6b-43ed-a424-ec38015a90f9,OpenTutorLogisticRegression,NA,10.0,24,NA,config.yaml,gotmy6_s2,0,0.2,0.4,0.1,0.1,0.1,NA,0.18,NA,NA,0.09,0.5,0.15254237288135594,NA
283163e4-656f-4c39-ab4c-76422d8a606f,cc5c2b5f-8a6b-43ed-a424-ec38015a90f9,OpenTutorLogisticRegression,NA,10.0,24,NA,config.yaml,gotmy6_s2,10.0,0.6,0.7,0.7,0.9,1.0,NA,0.78,NA,NA,0.5871212121212122,0.5623306233062331,0.5686274509803921,NA
5348db3a-acca-479f-93ff-70d791652ef0,cc5c2b5f-8a6b-43ed-a424-ec38015a90f9,OpenTutorLogisticRegression,NA,10.0,24,NA,config.yaml,gotmy6_s2,15.0,0.6,0.7,0.7,0.9,1.0,NA,0.78,NA,NA,0.5871212121212122,0.5623306233062331,0.5686274509803921,NA
c59ed68b-c505-4ab8-a7d1-a873eae2df55,cc5c2b5f-8a6b-43ed-a424-ec38015a90f9,OpenTutorLogisticRegression,NA,10.0,25,NA,config.yaml,gotmy6_s2,20.0,0.6,0.8,0.7,0.9,1.0,NA,0.8,NA,NA,0.6445182724252492,0.6178861788617886,0.6279761904761905,NA
a08abc70-c8ff-40da-8e1c-275bff353ece,cc5c2b5f-8a6b-43ed-a424-ec38015a90f9,OpenTutorLogisticRegression,NA,10.0,25,NA,config.yaml,gotmy6_s2,25.0,0.7,0.7,0.7,0.9,1.0,NA,0.8,NA,NA,0.6222222222222222,0.5745257452574526,0.584717607973422,NA
cc21ccc5-85ba-45a4-8859-e6386cfbc5e1,cdecb49f-60b4-436e-ba8e-0d084aca522b,OpenTutorLogisticRegression,NA,10.0,23,NA,config.yaml,gotmy6_s2,0,0.6,0.2,0.2,0.1,0.0,NA,0.22,NA,NA,0.11,0.5,0.18032786885245902,NA
63942193-a221-4d98-b56a-fe08861d4aac,cdecb49f-60b4-436e-ba8e-0d084aca522b,OpenTutorLogisticRegression,NA,10.0,23,NA,config.yaml,gotmy6_s2,5.0,0.7,0.8,0.8,0.8,1.0,NA,0.82,NA,NA,0.7410714285714286,0.6888111888111889,0.7076023391812866,NA
9c4436e3-07a2-4dad-a999-14e4a5f2f35b,cdecb49f-60b4-436e-ba8e-0d084aca522b,OpenTutorLogisticRegression,NA,10.0,24,NA,config.yaml,gotmy6_s2,10.0,0.7,0.8,0.8,0.8,1.0,NA,0.82,NA,NA,0.7410714285714286,0.6888111888111889,0.7076023391812866,NA
868948f8-407d-463a-a69e-9b93d6906b47,cdecb49f-60b4-436e-ba8e-0d084aca522b,OpenTutorLogisticRegression,NA,10.0,24,NA,config.yaml,gotmy6_s2,15.0,0.7,0.8,0.8,0.7,1.0,NA,0.8,NA,NA,0.7046070460704608,0.675990675990676,0.6875,NA
4fa0dd2d-9b6b-4939-a9d1-3dca8fe707da,cdecb49f-60b4-436e-ba8e-0d084aca522b,OpenTutorLogisticRegression,NA,10.0,24,NA,config.yaml,gotmy6_s2,20.0,0.6,0.7,0.8,0.6,1.0,NA,0.74,NA,NA,0.6293859649122807,0.6375291375291375,0.6329757199322417,NA
f04c4b29-59a9-494c-8549-cb7da2f7ffa2,cdecb49f-60b4-436e-ba8e-0d084aca522b,OpenTutorLogisticRegression,NA,10.0,26,NA,config.yaml,gotmy6_s2,25.0,0.7,0.8,0.8,0.8,1.0,NA,0.82,NA,NA,0.7375,0.7214452214452214,0.72875226039783,NA
2912048c-3fbb-400e-bf8c-c7ab7fa15fd4,ead23736-e004-42ca-be74-52fc9bac4540,OpenTutorLogisticRegression,NA,10.0,24,NA,config.yaml,gotmy6_s2,0,0.4,0.4,0.3,0.1,0.2,NA,0.28,NA,NA,0.14,0.5,0.21875000000000003,NA
2de00155-fe6f-486a-a1e2-b0786df87531,ead23736-e004-42ca-be74-52fc9bac4540,OpenTutorLogisticRegression,NA,10.0,25,NA,config.yaml,gotmy6_s2,5.0,0.6,0.8,0.7,1.0,1.0,NA,0.82,NA,NA,0.8355481727574751,0.7003968253968254,0.72875226039783,NA
9756a965-5b0c-4e0b-8ed4-c96121782778,ead23736-e004-42ca-be74-52fc9bac4540,OpenTutorLogisticRegression,NA,10.0,25,NA,config.yaml,gotmy6_s2,10.0,0.6,0.8,0.7,1.0,1.0,NA,0.82,NA,NA,0.8355481727574751,0.7003968253968254,0.72875226039783,NA
0cd4146f-bc1f-4c13-adee-6543763ad371,ead23736-e004-42ca-be74-52fc9bac4540,OpenTutorLogisticRegression,NA,10.0,24,NA,config.yaml,gotmy6_s2,15.0,0.6,0.8,0.7,1.0,1.0,NA,0.82,NA,NA,0.8355481727574751,0.7003968253968254,0.72875226039783,NA
88f44a81-4971-4734-94c7-64989a1ac884,ead23736-e004-42ca-be74-52fc9bac4540,OpenTutorLogisticRegression,NA,10.0,25,NA,config.yaml,gotmy6_s2,20.0,0.6,0.8,0.7,1.0,1.0,NA,0.82,NA,NA,0.8035230352303523,0.7222222222222222,0.745906267645398,NA
6c8fb542-5fe6-4428-a0c7-464f82998613,ead23736-e004-42ca-be74-52fc9bac4540,OpenTutorLogisticRegression,NA,10.0,25,NA,config.yaml,gotmy6_s2,25.0,0.6,0.7,0.7,1.0,1.0,NA,0.8,NA,NA,0.7543859649122806,0.7301587301587301,0.7401247401247402,NA
4f213273-5c9b-4ce0-b194-b2f9e871e9dc,52c101e2-5524-4706-b8ee-98970b695c18,OpenTutorLogisticRegression,NA,10.0,24,NA,config.yaml,harker_s2,0,0.4,0.4,0.4,NA,NA,NA,0.4,NA,NA,0.2,0.5,0.28571428571428575,NA
332bc538-200a-427b-bc00-a261639a7193,52c101e2-5524-4706-b8ee-98970b695c18,OpenTutorLogisticRegression,NA,10.0,24,NA,config.yaml,harker_s2,5.0,0.7,0.6,0.7,NA,NA,NA,0.6666666666666666,NA,NA,0.6666666666666666,0.611111111111111,0.6031746031746033,NA
7a9905b4-09dc-4382-9d4b-1306016bc5e0,52c101e2-5524-4706-b8ee-98970b695c18,OpenTutorLogisticRegression,NA,10.0,25,NA,config.yaml,harker_s2,10.0,0.9,0.7,0.9,NA,NA,NA,0.8333333333333334,NA,NA,0.8257918552036199,0.8333333333333334,0.8285714285714285,NA
6ac4e7c7-20c9-4a6f-af57-73a151f58d69,52c101e2-5524-4706-b8ee-98970b695c18,OpenTutorLogisticRegression,NA,10.0,25,NA,config.yaml,harker_s2,15.0,0.9,0.7,0.7,NA,NA,NA,0.7666666666666667,NA,NA,0.7850678733031675,0.7916666666666666,0.7664071190211346,NA
89c8de83-b619-4bfb-8d14-8ce2b5be8823,52c101e2-5524-4706-b8ee-98970b695c18,OpenTutorLogisticRegression,NA,10.0,25,NA,config.yaml,harker_s2,20.0,0.9,0.8,0.7,NA,NA,NA,0.8,NA,NA,0.7946428571428572,0.8055555555555556,0.7963800904977376,NA
c2bcd22b-e8a9-4273-8072-e52b856381cf,52c101e2-5524-4706-b8ee-98970b695c18,OpenTutorLogisticRegression,NA,10.0,26,NA,config.yaml,harker_s2,25.0,1.0,0.7,0.8,NA,NA,NA,0.8333333333333334,NA,NA,0.8333333333333333,0.8472222222222222,0.8316498316498316,NA
57e49acf-d04f-49b6-b9b9-631274ba3719,70f44ea0-4b64-43e8-aacb-98ae1cf92342,OpenTutorLogisticRegression,NA,10.0,24,NA,config.yaml,harker_s2,0,0.4,0.3,0.2,NA,NA,NA,0.3,NA,NA,0.15,0.5,0.23076923076923075,NA
fad3871b-cc74-42fb-a273-bccad4ae47fb,70f44ea0-4b64-43e8-aacb-98ae1cf92342,OpenTutorLogisticRegression,NA,10.0,24,NA,config.yaml,harker_s2,5.0,1.0,0.9,0.7,NA,NA,NA,0.8666666666666667,NA,NA,0.8633540372670807,0.8095238095238095,0.8295454545454545,NA
d8cb36e8-bbdc-4c00-97a9-12fed28e1900,70f44ea0-4b64-43e8-aacb-98ae1cf92342,OpenTutorLogisticRegression,NA,10.0,25,NA,config.yaml,harker_s2,10.0,1.0,0.8,0.8,NA,NA,NA,0.8666666666666667,NA,NA,0.8373205741626795,0.873015873015873,0.85,NA
7550848f-2e0e-4b23-abc2-b953bc5fe8e6,70f44ea0-4b64-43e8-aacb-98ae1cf92342,OpenTutorLogisticRegression,NA,10.0,25,NA,config.yaml,harker_s2,15.0,1.0,0.7,0.8,NA,NA,NA,0.8333333333333334,NA,NA,0.8055555555555556,0.8492063492063492,0.8168498168498168,NA
282051c3-3a5b-4704-b770-9db22200d078,70f44ea0-4b64-43e8-aacb-98ae1cf92342,OpenTutorLogisticRegression,NA,10.0,25,NA,config.yaml,harker_s2,20.0,1.0,0.9,0.8,NA,NA,NA,0.9,NA,NA,0.875,0.8968253968253967,0.8844672657252888,NA
257eda09-3121-4b3a-a66b-b7db000dcec5,70f44ea0-4b64-43e8-aacb-98ae1cf92342,OpenTutorLogisticRegression,NA,10.0,25,NA,config.yaml,harker_s2,25.0,1.0,0.8,0.8,NA,NA,NA,0.8666666666666667,NA,NA,0.8373205741626795,0.873015873015873,0.85,NA
dcb08323-726f-4a64-9075-e22e3331400f,536fa4b0-b83a-4125-9d43-7706f317bd64,OpenTutorLogisticRegression,NA,10.0,23,NA,config.yaml,harker_s2,0,0.4,0.5,0.2,NA,NA,NA,0.36666666666666664,NA,NA,0.18333333333333332,0.5,0.26829268292682923,NA
bbac0c4c-ba4f-47b1-b676-35a746de246c,536fa4b0-b83a-4125-9d43-7706f317bd64,OpenTutorLogisticRegression,NA,10.0,24,NA,config.yaml,harker_s2,10.0,0.9,0.9,0.9,NA,NA,NA,0.9,NA,NA,0.9,0.8827751196172249,0.8901098901098902,NA
6d729f3d-7d10-4caf-bac9-95cb430be72c,536fa4b0-b83a-4125-9d43-7706f317bd64,OpenTutorLogisticRegression,NA,10.0,23,NA,config.yaml,harker_s2,15.0,1.0,1.0,0.9,NA,NA,NA,0.9666666666666667,NA,NA,0.975,0.9545454545454546,0.9633699633699633,NA
d20f75e9-373b-4181-9f57-c44a09d569d1,536fa4b0-b83a-4125-9d43-7706f317bd64,OpenTutorLogisticRegression,NA,10.0,28,NA,config.yaml,harker_s2,20.0,1.0,1.0,0.9,NA,NA,NA,0.9666666666666667,NA,NA,0.975,0.9545454545454546,0.9633699633699633,NA
c1eadc23-534d-4f60-b289-f215080123fd,536fa4b0-b83a-4125-9d43-7706f317bd64,OpenTutorLogisticRegression,NA,10.0,24,NA,config.yaml,harker_s2,25.0,1.0,1.0,0.9,NA,NA,NA,0.9666666666666667,NA,NA,0.975,0.9545454545454546,0.9633699633699633,NA
4eec4df7-17e4-4075-ab6d-767baebb0b1e,b148a057-9c6f-4ba0-814c-d06260b53402,OpenTutorLogisticRegression,NA,10.0,23,NA,config.yaml,harker_s2,0,0.4,0.5,0.4,NA,NA,NA,0.43333333333333335,NA,NA,0.21666666666666667,0.5,0.3023255813953488,NA
9a89b088-89bf-49bb-bf9d-18536344c2fb,b148a057-9c6f-4ba0-814c-d06260b53402,OpenTutorLogisticRegression,NA,10.0,23,NA,config.yaml,harker_s2,5.0,0.9,0.6,0.9,NA,NA,NA,0.8,NA,NA,0.8253968253968254,0.7782805429864253,0.7846889952153111,NA
8d969130-33ce-4e71-8a95-f5cf17e951dd,b148a057-9c6f-4ba0-814c-d06260b53402,OpenTutorLogisticRegression,NA,10.0,24,NA,config.yaml,harker_s2,10.0,0.9,0.9,0.9,NA,NA,NA,0.9,NA,NA,0.9027777777777777,0.8936651583710407,0.897142857142857,NA
370286d0-1620-4951-8fde-b50a273ef1e8,b148a057-9c6f-4ba0-814c-d06260b53402,OpenTutorLogisticRegression,NA,10.0,24,NA,config.yaml,harker_s2,15.0,0.9,0.7,0.9,NA,NA,NA,0.8333333333333334,NA,NA,0.8303571428571428,0.8348416289592759,0.8316498316498316,NA
54a9fbdd-77d4-469f-8c0c-017b015178d1,b148a057-9c6f-4ba0-814c-d06260b53402,OpenTutorLogisticRegression,NA,10.0,24,NA,config.yaml,harker_s2,20.0,0.9,0.7,0.8,NA,NA,NA,0.8,NA,NA,0.8,0.8054298642533937,0.7991071428571428,NA
a59a9622-2d8b-4d6a-96ec-cd668670506f,b148a057-9c6f-4ba0-814c-d06260b53402,OpenTutorLogisticRegression,NA,10.0,24,NA,config.yaml,harker_s2,25.0,0.9,0.8,0.8,NA,NA,NA,0.8333333333333334,NA,NA,0.8303571428571428,0.8348416289592759,0.8316498316498316,NA
6bed0ea6-a2f9-4b34-bf91-99f4ea3b3d6a,f58713ed-837d-419a-bd2e-6891cacfae7e,OpenTutorLogisticRegression,NA,10.0,23,NA,config.yaml,harker_s2,0,0.3,0.5,0.3,NA,NA,NA,0.36666666666666664,NA,NA,0.18333333333333332,0.5,0.26829268292682923,NA
dee1cfd0-df10-419d-9a5e-ef9e272ccae8,f58713ed-837d-419a-bd2e-6891cacfae7e,OpenTutorLogisticRegression,NA,10.0,23,NA,config.yaml,harker_s2,5.0,0.8,0.7,0.7,NA,NA,NA,0.7333333333333333,NA,NA,0.7267080745341614,0.6746411483253588,0.6825396825396826,NA
e5f57a9e-8212-448f-a650-31b72067079f,f58713ed-837d-419a-bd2e-6891cacfae7e,OpenTutorLogisticRegression,NA,10.0,24,NA,config.yaml,harker_s2,10.0,0.8,0.9,0.7,NA,NA,NA,0.8,NA,NA,0.7936507936507937,0.7655502392344498,0.7750000000000001,NA
67108ce0-07b6-49da-9fd6-c407cfcc3f03,f58713ed-837d-419a-bd2e-6891cacfae7e,OpenTutorLogisticRegression,NA,10.0,24,NA,config.yaml,harker_s2,15.0,0.8,0.7,0.7,NA,NA,NA,0.7333333333333333,NA,NA,0.7267080745341614,0.6746411483253588,0.6825396825396826,NA
5fb13256-8fdf-4003-b95e-c2a01c4d02cd,f58713ed-837d-419a-bd2e-6891cacfae7e,OpenTutorLogisticRegression,NA,10.0,24,NA,config.yaml,harker_s2,20.0,0.8,0.8,0.7,NA,NA,NA,0.7666666666666667,NA,NA,0.7613636363636364,0.7200956937799043,0.730423620025674,NA
64de888f-3769-496d-8bc7-589a88017288,f58713ed-837d-419a-bd2e-6891cacfae7e,OpenTutorLogisticRegression,NA,10.0,24,NA,config.yaml,harker_s2,25.0,0.8,0.9,0.7,NA,NA,NA,0.8,NA,NA,0.7936507936507937,0.7655502392344498,0.7750000000000001,NA
